#     M*           rh* 
   3.8761e+07     0.8589
   2.6659e+07     1.0382
   5.8545e+07     0.7227
   2.5502e+07     0.8081
   3.6041e+07     0.8591
   8.1993e+07     0.5051
   2.8519e+07     0.8056
   3.5865e+07     0.6278
   3.0165e+07     0.9223
   4.1926e+07     1.1443
   4.7779e+07     1.1224
   5.0486e+07     0.5995
   8.9830e+07     1.2937
   5.1087e+07     0.4712
   1.8393e+08     0.9325
   4.6946e+07     0.9637
   6.0204e+07     0.6569
   5.4581e+07     0.5624
   4.9485e+07     1.1633
   4.8058e+07     0.8390
   5.0182e+07     0.5795
   5.3408e+07     0.7407
   3.2030e+07     1.0462
   6.9768e+07     1.2818
   2.8154e+07     1.0947
   4.0658e+07     0.5979
   2.8809e+07     0.8207
   3.3217e+07     0.8080
   3.4888e+07     0.6033
   7.3577e+07     1.2893
   6.5555e+07     0.4330
   5.5305e+07     0.7488
   9.5318e+07     0.5844
   4.4371e+07     1.0762
   4.2783e+07     0.9656
   6.6017e+07     0.8837
   1.0917e+08     0.5976
   4.7982e+07     0.7554
   1.6453e+08     1.2334
   7.6916e+07     0.7447
   1.3085e+08     0.7517
   1.4442e+08     1.0276
   7.2601e+07     1.1720
   2.5735e+07     1.0845
   4.6313e+07     0.9253
   3.5433e+07     0.5853
   3.3686e+07     0.7294
   4.3284e+07     0.9467
   1.1202e+08     0.9275
   2.8454e+07     0.5756
   3.0905e+07     0.9900
   4.5894e+07     1.0358
   5.9678e+07     1.0409
   3.7953e+07     0.5848
   6.2675e+07     0.6342
   3.0132e+07     1.0771
   5.0184e+07     0.9806
   8.2730e+07     1.0661
   3.5591e+07     1.0295
   5.7403e+07     1.1522
   8.1134e+07     1.0138
   4.5355e+07     0.7458
   2.7139e+07     0.7457
   2.6455e+07     0.6764
   4.4792e+07     0.8856
   5.2154e+07     1.0721
   4.0845e+07     0.6926
   2.5393e+07     0.8816
   7.7123e+07     0.9929
   5.7279e+07     0.4372
   3.9736e+08     1.7246
   5.0878e+07     0.6111
   3.3107e+07     1.1423
   3.9504e+07     0.8640
   7.2572e+07     0.8013
   2.8609e+07     0.6942
   4.1997e+07     0.6030
   3.1345e+07     0.7420
   3.5589e+07     1.0518
   6.9422e+07     0.9888
   2.8986e+07     1.0644
   3.1358e+07     0.9938
   5.8778e+07     1.2793
   2.5362e+07     0.5970
   2.6089e+07     0.6060
   6.1619e+07     0.8447
   7.2334e+07     0.7418
   4.0364e+07     0.7474
   8.6161e+07     1.0439
   7.1785e+07     0.9487
   4.2313e+07     1.0214
   2.6496e+07     0.9952
   5.0445e+07     1.4938
   1.8868e+08     1.2492
   1.5140e+08     0.4008
   1.5603e+08     0.5302
   2.5760e+07     1.1163
   4.9083e+07     1.0422
   2.7388e+08     1.1463
   8.3110e+07     0.4511
   4.6040e+07     0.6803
   5.1235e+07     0.8941
   2.9960e+07     0.6472
   3.0106e+07     0.7563
   3.5057e+07     0.6364
   2.5646e+07     1.0658
   3.8544e+07     1.0611
   4.2405e+07     0.7187
   3.7459e+07     1.0555
   2.8611e+07     1.6144
   3.7646e+07     0.7752
   1.1621e+08     1.6090
   3.5325e+07     1.1756
   1.7794e+08     0.5554
   3.0569e+07     0.7619
   5.8241e+07     0.5975
   7.3040e+08     2.7428
   1.4116e+08     1.0589
   5.1007e+07     0.6304
   3.1414e+07     1.0308
   2.9215e+07     1.1055
   8.0995e+07     1.1240
   3.1830e+07     0.6432
   2.0444e+08     0.5067
   3.2784e+07     0.6669
   1.0786e+08     0.7372
   2.5505e+07     0.8023
   2.6016e+07     0.9632
   3.7153e+07     0.9058
   2.6128e+07     0.7014
   2.9842e+07     1.1320
   1.6436e+08     1.7625
   5.2340e+07     0.8601
   3.7561e+07     0.7626
   1.2790e+08     0.8911
   6.0319e+07     1.0582
   3.0669e+07     1.3321
   2.8670e+07     0.9545
   5.7773e+07     0.8840
   6.4424e+07     1.4704
   2.7285e+07     0.9707
   3.5116e+07     0.7969
   4.5965e+07     0.7201
   5.1155e+07     1.2159
   4.5051e+07     1.0684
   6.7535e+07     0.9742
   3.5810e+07     1.0950
   3.5880e+07     0.9675
   5.3975e+07     0.5428
   4.2312e+07     1.1854
   4.3960e+07     0.6614
   3.1446e+07     0.9512
   4.1496e+07     1.6078
   4.2826e+07     0.8850
   2.7029e+07     0.6517
   3.4057e+07     0.8995
   4.4207e+07     1.0833
   3.0725e+07     0.8179
   6.9780e+07     0.7302
   2.6086e+07     1.0940
   3.2251e+07     0.9785
   3.1221e+07     0.9330
   4.4321e+07     1.0085
   4.4261e+07     1.2286
   6.2018e+07     1.2247
   5.8174e+07     0.5932
   1.0019e+08     0.8802
   3.5872e+07     1.2150
   3.4514e+07     1.0150
   4.2970e+07     0.7832
   3.1785e+07     0.6194
   3.0767e+07     0.7809
   5.1232e+07     0.6605
   2.7147e+07     1.0228
   7.1957e+07     0.9608
   5.3552e+07     1.4075
   6.5036e+07     0.9613
   3.2375e+07     1.0037
   4.5509e+07     1.2020
   3.2392e+07     0.5508
   3.6101e+07     0.5511
   3.7314e+07     0.4818
   8.9027e+07     0.6978
   3.2782e+07     0.8508
   3.0294e+07     0.5852
   4.2637e+07     1.0707
   2.5436e+07     0.6495
   1.0620e+08     1.2997
   3.1970e+07     1.1080
   4.7401e+07     0.8750
   4.3249e+07     0.6787
   2.8327e+07     0.8199
   4.2368e+07     0.8572
   2.5568e+07     0.6501
   2.8128e+07     0.5922
   3.8115e+07     1.6062
   3.4758e+07     0.8287
   2.2728e+08     0.8643
   3.5251e+07     0.8588
   4.8793e+07     0.7731
   9.7182e+07     0.9474
   2.2857e+08     2.0290
   3.4391e+07     1.0896
   4.2514e+07     0.5356
   1.0229e+08     0.5208
   2.8007e+07     1.2313
   6.2525e+07     1.1654
   2.5967e+07     1.3209
   3.4015e+07     0.5969
   2.5246e+07     1.0425
   4.2495e+07     0.6881
   5.3020e+07     0.6157
   2.8193e+07     0.7679
   4.9654e+07     0.9060
   5.5498e+07     0.5270
   2.7544e+07     0.9502
   6.8401e+07     1.2458
   4.4193e+07     0.9979
   3.4268e+07     1.3302
   1.3984e+08     1.3945
   3.7211e+07     0.7246
   4.3268e+07     0.9681
   3.1311e+07     0.7531
   3.0183e+07     0.8178
   4.5406e+07     0.7339
   4.2810e+07     0.5669
   7.3779e+07     1.7816
   3.0405e+07     0.7750
   5.3820e+07     0.7640
   3.6686e+07     0.6651
   2.6432e+07     0.8234
   6.7822e+07     1.1197
   3.4020e+07     0.8824
   2.7183e+07     1.0747
   4.1836e+07     0.7737
   2.8422e+07     0.8855
   2.8925e+07     0.9815
   1.6520e+08     1.9522
   2.5378e+07     1.0744
   6.1573e+07     0.9593
   1.7801e+08     1.6947
   3.1516e+07     0.8467
   4.9224e+07     0.9528
   6.8515e+07     0.5449
   3.6026e+07     0.9724
   4.5054e+07     0.8507
   4.7238e+07     0.9570
   4.0020e+07     1.0174
   5.8182e+07     0.8280
   2.7545e+07     1.0053
   4.5245e+07     0.8100
   6.2259e+07     0.6535
   3.9337e+07     0.7444
   3.8803e+07     0.7099
   2.9408e+07     1.0592
   3.3642e+07     0.9465
   3.0169e+07     0.8693
   2.6998e+07     0.7883
   3.9029e+07     1.1413
   4.8238e+07     0.9311
   4.4391e+07     0.7353
   2.5722e+07     0.9033
   4.8987e+07     1.0732
   2.8444e+07     1.2662
   2.6649e+07     0.8860
   2.6194e+07     1.3047
   6.9143e+07     0.6872
   2.8784e+07     0.9171
   5.7244e+07     1.2208
   2.9178e+07     1.1909
   6.0832e+07     0.6381
   3.2449e+07     0.8233
   6.3734e+07     1.3457
   6.4879e+07     0.6337
   4.5251e+07     0.7256
   6.8126e+07     0.7581
   5.0024e+07     0.9217
   9.7894e+07     1.1353
   3.9089e+07     1.0392
   5.6215e+07     1.1251
   3.2273e+07     0.6933
   2.7380e+07     0.5912
   2.9489e+07     0.5080
   6.0972e+07     1.0576
   2.8410e+07     0.6039
   3.2524e+07     0.7538
   2.9158e+07     0.7424
   1.2775e+08     1.4728
   3.4491e+07     0.9359
   5.9137e+07     0.8030
   4.2468e+07     0.6201
   5.4218e+07     0.9512
   9.6672e+07     0.5527
   3.3702e+07     0.8580
   4.0598e+07     1.1085
   3.0321e+07     0.8532
   6.5582e+07     0.7395
   3.3030e+07     0.7669
   5.5285e+07     1.0363
   1.1527e+08     1.1726
   2.0620e+08     1.2021
   3.1889e+07     0.9681
   3.6826e+07     0.9396
   4.4036e+07     1.3602
   3.0370e+07     0.8236
   3.1697e+07     0.9147
   2.9906e+07     0.9928
   5.9489e+07     0.7524
   2.7470e+07     0.9152
   3.4433e+07     0.9574
   3.0622e+07     1.0143
   3.0410e+07     0.8860
   3.4114e+07     1.0691
   3.9344e+07     0.7395
   9.6992e+07     0.4584
   5.6880e+07     1.2382
   3.7928e+07     0.9400
   9.7243e+07     1.0294
   3.2055e+07     0.6117
   6.0520e+07     0.6820
   4.1120e+07     0.8835
   4.9979e+07     0.6653
   3.1589e+07     0.8081
   2.9610e+07     1.0140
   5.4123e+07     0.5820
   2.9345e+07     0.5730
   4.4650e+07     0.6937
   8.8683e+07     1.0260
   3.8156e+07     1.0560
   3.1503e+07     1.0749
   3.0050e+07     0.9803
   6.6763e+07     0.9525
   4.4172e+07     0.5894
   3.4111e+07     1.0423
   4.3133e+07     1.0106
   5.8968e+07     0.9506
   4.7124e+07     0.7060
   3.6246e+07     0.7623
   3.0431e+07     0.6944
   3.6082e+07     0.8496
   8.6225e+07     0.9938
   3.2860e+07     1.1155
   3.5321e+07     0.6070
   6.5326e+07     0.8949
   7.1425e+07     0.9660
   3.9554e+07     1.0769
   3.1688e+07     1.0213
   2.5675e+07     0.9863
   4.0556e+07     0.9408
   3.1903e+07     0.8779
   1.0318e+08     1.1012
   3.8904e+07     0.5669
   1.0061e+08     1.8938
   3.9669e+07     0.8697
   2.9575e+07     1.1199
   1.7797e+08     2.0810
   2.1693e+08     1.2119
   3.0509e+07     1.3443
   9.5226e+07     1.4332
   2.5511e+07     0.9711
   2.7520e+07     0.9360
   3.5733e+07     1.2316
   2.7505e+07     0.9859
   5.4541e+07     0.8652
   3.1734e+07     1.3188
   6.0521e+07     0.5898
   2.8144e+07     0.9693
   3.5612e+07     0.7982
   2.5926e+07     1.0046
   4.1363e+07     1.0360
   3.9133e+07     0.7654
   8.8759e+07     1.7261
   4.5330e+07     0.6915
   4.3908e+07     0.6318
   4.5633e+07     1.3018
   3.7151e+07     0.9054
   7.1415e+07     1.0570
   2.8930e+07     0.9489
   8.4340e+07     0.7766
   3.4934e+07     0.8102
   4.1832e+07     1.1984
   3.2361e+07     0.9149
   2.6589e+07     1.1844
   5.9289e+07     1.2619
   3.3835e+07     0.6759
   8.1733e+07     0.8401
   3.3651e+07     1.2206
   3.3768e+07     1.0903
   3.7222e+07     1.0272
   4.7344e+07     0.7494
   2.5493e+07     0.9953
   4.8274e+07     0.8743
   3.5134e+07     1.2279
   3.1316e+07     0.9854
   6.5442e+07     1.1796
   1.5846e+08     1.3472
   3.9129e+07     0.5846
   2.5728e+07     0.8959
   4.6043e+07     1.0690
   3.6158e+07     0.8102
   3.4927e+07     0.8190
   3.9367e+07     0.8100
   5.3597e+07     0.8976
   3.8529e+07     0.7834
   3.4126e+07     0.9073
   3.4409e+07     1.4505
   4.0720e+07     0.7041
   3.0795e+07     0.9453
   2.6019e+07     1.0174
   5.5982e+07     1.0215
   2.5726e+07     0.8219
   4.1061e+07     0.8553
   9.9239e+07     0.5023
   3.0960e+07     0.9594
   3.1436e+07     1.1099
   1.0399e+08     0.7917
   2.6066e+07     0.9680
   3.2751e+07     1.0960
   2.8093e+07     0.8755
   4.9334e+07     0.6355
   8.4649e+07     1.0582
   2.9481e+07     1.4481
   3.3716e+07     1.0745
   2.9726e+07     0.7345
   2.5982e+07     1.0261
   4.2110e+07     1.0973
   4.0976e+07     0.8869
   3.0287e+07     0.8776
   1.0297e+08     1.0135
   3.5720e+07     1.0227
   3.7495e+07     0.7377
   3.1289e+07     1.2288
   7.2842e+07     1.0691
   4.4638e+07     1.1899
   5.7272e+07     0.8287
   4.3881e+07     0.8521
   2.5230e+07     0.8515
   3.0073e+07     0.8064
   2.7062e+07     1.0430
   5.2283e+07     0.6902
   3.6311e+07     0.8741
   2.6356e+07     1.0532
   6.8508e+07     0.7094
   7.6145e+07     1.4167
   6.9930e+07     0.9217
   2.9864e+07     0.4796
   3.1907e+07     0.7733
   2.8063e+07     0.7817
   2.8794e+07     0.7908
   3.8533e+07     0.5421
   4.3656e+07     1.1357
   2.8124e+07     1.3404
   4.5663e+07     0.8893
   3.4051e+07     0.8022
   5.8354e+07     0.8525
   8.1980e+07     1.0790
   5.0536e+07     1.3460
   4.5391e+07     0.9413
   1.1742e+08     1.4097
   4.2734e+07     1.0998
   9.6204e+07     0.7498
   1.0376e+08     1.2067
   3.5877e+07     0.8788
   3.6328e+07     1.2216
   3.3621e+07     0.7627
   5.6123e+07     0.5411
   6.1983e+07     0.9442
   4.2791e+07     1.1596
   3.8652e+07     0.7494
   9.4075e+07     0.9905
   2.1438e+08     1.4247
   4.5677e+07     1.0482
   4.6980e+07     1.3716
   4.3810e+07     1.1359
   4.0226e+07     0.5828
   4.5074e+07     0.6566
   2.7881e+08     1.4506
   3.3338e+07     0.9428
   1.3536e+08     0.9078
   2.9959e+07     1.3405
   3.4208e+07     0.7756
   4.4101e+07     0.8941
   2.9131e+07     0.9697
   5.7501e+07     0.9707
   2.5874e+07     0.5887
   3.7651e+07     1.1754
   5.2056e+07     0.6896
   5.6303e+07     1.0535
   4.1907e+07     0.8663
   2.9841e+07     1.2030
   2.8154e+07     0.7925
   4.9889e+07     0.8799
   4.3163e+07     1.2019
   2.8083e+07     0.9909
   9.9795e+07     0.7683
   9.1670e+07     0.7380
   3.6065e+07     0.7141
   3.1064e+07     0.7473
   2.8135e+07     1.0131
   2.7478e+07     0.8946
   4.6975e+07     0.9220
   4.1804e+07     0.6749
   2.5735e+07     1.5430
   2.8864e+07     0.5802
   1.0138e+08     1.3601
   4.4498e+07     1.0709
   1.3377e+08     0.9193
   3.0665e+07     0.8966
   5.6104e+07     0.5810
   3.0656e+07     0.6966
   4.8946e+07     1.0338
   2.6076e+07     1.1492
   1.0301e+08     0.6411
   4.5599e+07     0.6767
   2.4227e+08     1.7890
   2.6555e+07     0.6095
   3.6219e+07     0.6960
   3.7664e+07     0.5687
   3.2154e+07     1.6292
   3.8600e+07     1.0690
   3.2824e+07     1.2228
   5.3701e+07     0.7925
   3.0384e+07     0.9337
   4.3434e+07     0.9843
   3.5170e+07     1.4777
   6.4911e+07     0.7065
   4.2895e+07     0.8453
   2.9661e+07     0.5607
   2.6034e+07     1.1772
   3.2000e+07     0.9664
   4.0650e+07     0.6906
   4.3025e+07     0.6699
   5.4288e+07     0.9350
   7.0691e+07     1.1226
   4.4223e+07     1.5172
   2.1500e+08     1.7716
   2.8376e+07     0.7703
   3.6349e+07     0.8633
   2.7435e+07     1.3634
   4.4066e+07     0.7606
   5.5881e+07     0.9023
   2.6096e+07     1.0003
   5.2447e+07     1.3326
   5.3760e+07     0.7814
   5.2596e+07     1.0407
   4.5801e+07     0.8402
   2.8656e+07     0.9765
   4.6416e+07     0.9024
   2.5539e+07     0.9756
   3.4365e+07     0.9090
   8.5405e+07     0.7629
   2.8150e+07     0.9313
   3.3926e+07     0.7762
   3.0667e+07     1.1701
   3.6120e+07     1.0185
   3.2215e+07     0.6041
   2.5821e+07     0.8651
   1.6136e+08     0.8770
   2.6836e+07     0.8680
   4.9239e+07     0.8468
   7.3583e+07     1.0297
   5.9486e+07     0.7575
   2.6693e+07     1.5519
   4.3230e+07     0.7893
   4.0136e+07     0.8965
   4.0324e+07     0.8838
   3.1446e+07     0.8891
   3.4024e+07     1.1171
   5.3374e+07     1.4745
   3.4437e+07     0.9881
   2.6314e+07     0.5584
   5.0308e+07     0.8531
   2.6109e+07     0.7296
   2.9411e+07     1.0024
   4.1636e+07     1.1062
   2.6630e+07     1.0638
   3.3538e+07     0.8741
   3.0547e+07     1.3167
   5.0601e+08     0.5209
   3.0075e+07     1.2075
   5.5666e+07     0.8146
   3.1471e+07     0.9578
   2.5518e+07     1.0421
   2.8172e+07     0.9926
   6.6636e+07     0.7726
   3.3352e+07     1.1068
   5.6058e+07     1.0023
   3.0158e+07     0.7371
   2.8604e+07     1.2476
   2.7734e+07     0.6743
   2.7348e+07     1.0688
   8.2608e+07     0.7743
   2.5542e+07     1.0344
   4.7312e+07     1.0547
   5.0091e+07     1.1991
   2.7892e+07     0.9722
   8.1861e+07     1.1812
   3.0439e+07     0.6891
   5.8359e+07     0.6423
   1.4640e+08     2.0046
   2.8393e+07     0.9944
   2.5823e+07     0.4987
   5.4400e+07     0.8606
   4.3938e+07     1.1159
   6.9070e+07     0.8031
   3.9979e+07     1.1155
   3.3966e+07     0.9186
   2.3128e+08     1.2998
   3.5741e+07     0.9939
   7.2953e+07     2.6749
   3.0494e+07     1.4180
   2.7068e+07     0.9705
   3.2965e+07     0.6747
   4.6937e+07     0.8759
   8.3392e+07     0.6660
   4.7252e+07     0.7923
   2.7207e+07     0.8430
   5.1687e+07     1.1988
   3.2430e+07     0.9884
   2.8851e+07     1.0978
   8.4064e+08     2.2285
   4.9666e+07     0.4768
   5.8134e+07     0.5936
   6.3738e+07     1.2763
   4.4151e+07     1.2663
   3.0491e+07     0.8494
   4.2096e+07     0.8201
   6.6418e+07     0.7642
   3.7882e+07     0.9568
   6.9732e+07     0.7766
   3.5676e+07     1.7814
   3.6931e+07     0.8891
   4.7802e+07     0.7641
   9.3533e+07     1.1198
   6.5573e+07     1.8927
   4.9172e+07     1.0923
   7.7201e+07     1.2705
   4.1923e+07     1.0004
   3.2924e+07     1.2819
   3.9562e+07     0.9809
   3.3028e+07     0.7628
   2.5211e+07     0.8110
   3.9451e+07     1.2922
   3.5308e+07     1.1332
   2.7544e+07     1.0218
   3.4151e+07     1.2054
   4.0485e+07     0.8984
   3.5367e+07     0.9911
   2.5623e+07     0.8129
   9.7761e+07     1.1817
   3.3668e+07     1.1201
   2.8049e+07     0.9314
   3.5990e+07     1.0837
   3.9252e+07     0.8750
   2.5555e+07     1.3596
   2.8444e+07     0.7568
   7.7792e+07     1.3023
   5.2859e+07     0.6485
   2.9113e+07     1.0743
   3.9692e+07     0.6876
   3.6146e+07     0.8116
   2.9910e+07     1.2658
   3.0590e+07     1.6959
   2.6911e+07     1.1632
   7.7906e+07     0.9056
   3.4962e+07     1.1159
   2.8169e+07     1.1928
   2.7382e+07     0.8632
   8.6289e+07     0.6402
   4.4293e+07     1.0756
   6.4136e+07     1.1161
   2.7673e+07     0.7225
   2.8887e+07     1.0128
   2.9204e+07     0.9430
   2.7895e+07     0.6965
   4.0504e+07     0.8479
   6.1288e+07     0.7614
   2.9789e+07     0.5955
   2.5822e+07     1.1222
   3.3642e+07     0.7803
   3.9350e+07     0.7848
   9.3272e+07     0.8491
   3.9890e+07     1.0002
   4.0311e+07     0.5521
   2.5638e+07     0.9397
   6.4292e+07     1.0975
   5.0342e+07     1.0240
   6.4728e+07     1.0874
   8.8190e+07     1.5513
   7.7626e+07     1.2052
   1.3570e+08     1.7003
   3.1362e+07     0.7643
   6.0049e+07     1.1057
   3.2948e+07     0.9366
   2.3498e+08     0.7815
   3.6997e+07     1.2478
   9.0533e+07     1.3831
   2.8485e+07     1.1008
   3.0286e+07     0.9437
   4.6243e+07     1.1781
   5.6245e+07     1.2934
   4.6112e+07     1.4902
   4.1903e+08     1.4538
   2.7808e+07     1.0715
   3.2186e+07     0.7791
   2.9101e+07     0.6852
   2.7202e+07     1.0370
   3.5017e+07     0.8503
   3.7956e+07     0.8634
   2.5151e+07     0.9361
   2.8795e+07     1.0082
   3.6578e+07     1.1413
   8.6637e+07     1.2306
   2.8830e+07     0.9405
   3.4491e+07     0.8207
   2.8388e+07     0.9340
   3.4828e+07     0.7951
   3.4975e+07     0.9058
   3.8707e+07     1.0481
   3.0438e+07     1.0677
   5.5695e+07     0.6108
   6.1966e+07     1.0744
   4.4760e+07     1.3434
   3.6715e+07     0.8466
   1.7396e+08     1.8618
   1.3286e+08     2.0522
   4.5530e+07     1.5455
   6.1194e+07     1.0958
   2.6703e+07     0.8019
   3.1876e+07     0.7164
   2.8528e+07     1.0100
   3.0610e+07     1.0301
   2.3446e+08     2.3176
   8.8400e+07     0.9380
   4.9384e+07     1.8824
   3.0915e+07     1.6494
   4.1083e+07     1.2585
   4.8715e+07     1.4845
   1.4017e+08     1.5755
   2.5466e+07     1.2842
   3.3912e+07     0.9629
   7.3750e+07     1.3905
   1.6891e+08     0.8412
   1.4844e+08     2.0829
   2.9463e+07     0.7068
   2.5605e+07     1.1505
   8.3280e+07     1.2340
   3.4493e+07     0.9743
   5.2869e+08     1.1536
   4.9155e+07     1.1187
   4.3869e+07     0.8869
   2.6473e+07     1.0235
   6.1160e+07     1.4964
   3.4155e+07     0.9987
   2.8295e+07     0.6577
   3.3068e+07     0.8814
   3.7579e+07     0.6977
   4.8152e+07     1.0356
   4.0890e+07     1.5203
   3.4480e+07     1.0689
   3.4831e+07     0.7989
   2.6366e+07     1.1440
   9.3787e+07     1.5765
   7.7603e+07     1.1022
   4.3679e+07     1.0113
   6.7550e+07     1.2674
   2.7179e+07     1.1141
   5.9739e+07     1.1176
   3.0960e+07     1.2072
   1.1930e+09     2.0694
   3.9397e+07     0.7232
   3.2391e+07     1.0592
   2.8588e+07     0.8019
   2.6273e+07     1.2452
   2.5158e+07     0.5909
   2.7639e+07     0.7662
   3.9551e+07     0.9489
   6.5721e+07     1.1079
   3.0519e+07     1.0358
   3.8995e+07     0.6759
   3.8403e+07     1.3574
   2.5219e+07     0.9797
   3.9877e+07     0.9248
   3.5022e+07     0.8800
   3.1975e+07     1.0379
   2.5335e+07     0.7947
   5.6304e+07     0.9483
   3.1799e+07     0.8215
   2.9177e+07     0.7631
   3.1171e+07     0.8824
   3.7434e+07     1.0097
   1.2024e+08     1.2540
   1.9010e+08     1.2602
   4.4109e+07     1.0456
   8.6470e+07     0.9534
   3.4234e+07     1.1639
   2.8571e+07     1.5971
   4.9877e+07     1.0735
   2.8652e+07     1.4677
   2.6801e+07     1.1181
   2.8956e+08     2.1602
