#   gal ID      M*           rh* 
  837226    8.3110e+07     0.4511
  837249    4.6040e+07     0.6803
  837275    5.1235e+07     0.8941
  837301    2.9960e+07     0.6472
  837321    3.0106e+07     0.7563
  837331    3.5057e+07     0.6364
  837347    2.5646e+07     1.0658
  837386    3.8544e+07     1.0611
  837397    4.2405e+07     0.7187
  837410    3.7459e+07     1.0555
  837422    2.8611e+07     1.6144
  837455    3.7646e+07     0.7752
  837475    1.1621e+08     1.6090
  837486    3.5325e+07     1.1756
  837544    1.7794e+08     0.5554
  837555    3.0569e+07     0.7619
  837575    5.8241e+07     0.5975
  837600    7.3040e+08     2.7428
  837617    1.4116e+08     1.0589
  837626    5.1007e+07     0.6304
  837639    3.1414e+07     1.0308
  837652    2.9215e+07     1.1055
  837674    8.0995e+07     1.1240
  837680    3.1830e+07     0.6432
  837735    2.0444e+08     0.5067
  837754    3.2784e+07     0.6669
  837768    1.0786e+08     0.7372
  837821    2.5505e+07     0.8023
  837834    2.6016e+07     0.9632
  837855    3.7153e+07     0.9058
  837901    2.6128e+07     0.7014
  837942    2.9842e+07     1.1320
  838027    1.6436e+08     1.7625
  838045    5.2340e+07     0.8601
  838054    3.7561e+07     0.7626
  838085    1.2790e+08     0.8911
  838089    6.0319e+07     1.0582
  838120    3.0669e+07     1.3321
  838148    2.8670e+07     0.9545
  838161    5.7773e+07     0.8840
  838177    6.4424e+07     1.4704
  838193    2.7285e+07     0.9707
  838216    3.5116e+07     0.7969
  838223    4.5965e+07     0.7201
  838229    5.1155e+07     1.2159
  838258    4.5051e+07     1.0684
  838349    6.7535e+07     0.9742
  838357    3.5810e+07     1.0950
  838388    3.5880e+07     0.9675
  838402    5.3975e+07     0.5428
  838415    4.2312e+07     1.1854
  838464    4.3960e+07     0.6614
  838542    3.1446e+07     0.9512
  838559    4.1496e+07     1.6078
  838566    4.2826e+07     0.8850
  838582    2.7029e+07     0.6517
  838629    3.4057e+07     0.8995
  838667    4.4207e+07     1.0833
  838696    3.0725e+07     0.8179
  838709    6.9780e+07     0.7302
  838768    2.6086e+07     1.0940
  838799    3.2251e+07     0.9785
  838814    3.1221e+07     0.9330
  838867    4.4321e+07     1.0085
  838908    4.4261e+07     1.2286
  838917    6.2018e+07     1.2247
  838948    5.8174e+07     0.5932
  838980    1.0019e+08     0.8802
  839004    3.5872e+07     1.2150
  839022    3.4514e+07     1.0150
  839034    4.2970e+07     0.7832
  839081    3.1785e+07     0.6194
  839094    3.0767e+07     0.7809
  839110    5.1232e+07     0.6605
  839199    2.7147e+07     1.0228
  839215    7.1957e+07     0.9608
  839242    5.3552e+07     1.4075
  839285    6.5036e+07     0.9613
  839298    3.2375e+07     1.0037
  839320    4.5509e+07     1.2020
  839361    3.2392e+07     0.5508
  839373    3.6101e+07     0.5511
  839394    3.7314e+07     0.4818
  839402    8.9027e+07     0.6978
  839431    3.2782e+07     0.8508
  839450    3.0294e+07     0.5852
  839476    4.2637e+07     1.0707
  839492    2.5436e+07     0.6495
  839546    1.0620e+08     1.2997
  839600    3.1970e+07     1.1080
  839621    4.7401e+07     0.8750
  839630    4.3249e+07     0.6787
  839664    2.8327e+07     0.8199
  839707    4.2368e+07     0.8572
  839750    2.5568e+07     0.6501
  839791    2.8128e+07     0.5922
  839847    3.8115e+07     1.6062
  839857    3.4758e+07     0.8287
  839877    2.2728e+08     0.8643
  839879    3.5251e+07     0.8588
  839903    4.8793e+07     0.7731
  839935    9.7182e+07     0.9474
  839963    2.2857e+08     2.0290
  839968    3.4391e+07     1.0896
  839977    4.2514e+07     0.5356
  840044    1.0229e+08     0.5208
  840060    2.8007e+07     1.2313
  840085    6.2525e+07     1.1654
  840094    2.5967e+07     1.3209
  840149    3.4015e+07     0.5969
  840160    2.5246e+07     1.0425
  840187    4.2495e+07     0.6881
  840207    5.3020e+07     0.6157
  840254    2.8193e+07     0.7679
  840337    4.9654e+07     0.9060
  840346    5.5498e+07     0.5270
  840355    2.7544e+07     0.9502
  840395    6.8401e+07     1.2458
  840425    4.4193e+07     0.9979
  840434    3.4268e+07     1.3302
  840463    1.3984e+08     1.3945
  840469    3.7211e+07     0.7246
  840547    4.3268e+07     0.9681
  840588    3.1311e+07     0.7531
  840628    3.0183e+07     0.8178
  840651    4.5406e+07     0.7339
  840711    4.2810e+07     0.5669
  840758    7.3779e+07     1.7816
  840767    3.0405e+07     0.7750
  840813    5.3820e+07     0.7640
  840836    3.6686e+07     0.6651
  840854    2.6432e+07     0.8234
  840881    6.7822e+07     1.1197
  840908    3.4020e+07     0.8824
  840954    2.7183e+07     1.0747
  840968    4.1836e+07     0.7737
  841014    2.8422e+07     0.8855
  841053    2.8925e+07     0.9815
  841095    1.6520e+08     1.9522
  841103    2.5378e+07     1.0744
  841131    6.1573e+07     0.9593
  841141    1.7801e+08     1.6947
  841144    3.1516e+07     0.8467
  841204    4.9224e+07     0.9528
  841230    6.8515e+07     0.5449
  841256    3.6026e+07     0.9724
  841276    4.5054e+07     0.8507
  841285    4.7238e+07     0.9570
  841312    4.0020e+07     1.0174
  841323    5.8182e+07     0.8280
  841343    2.7545e+07     1.0053
  841366    4.5245e+07     0.8100
  841374    6.2259e+07     0.6535
  841382    3.9337e+07     0.7444
  841401    3.8803e+07     0.7099
  841474    2.9408e+07     1.0592
  841489    3.3642e+07     0.9465
  841537    3.0169e+07     0.8693
  841544    2.6998e+07     0.7883
  841556    3.9029e+07     1.1413
  841577    4.8238e+07     0.9311
  841583    4.4391e+07     0.7353
  841741    2.5722e+07     0.9033
  841752    4.8987e+07     1.0732
  841767    2.8444e+07     1.2662
  841817    2.6649e+07     0.8860
  841856    2.6194e+07     1.3047
  841934    6.9143e+07     0.6872
  841948    2.8784e+07     0.9171
  841993    5.7244e+07     1.2208
  842027    2.9178e+07     1.1909
  842060    6.0832e+07     0.6381
  842094    3.2449e+07     0.8233
  842128    6.3734e+07     1.3457
  842198    6.4879e+07     0.6337
  842213    4.5251e+07     0.7256
  842224    6.8126e+07     0.7581
  842260    5.0024e+07     0.9217
  842291    9.7894e+07     1.1353
  842295    3.9089e+07     1.0392
  842306    5.6215e+07     1.1251
  842356    3.2273e+07     0.6933
  842384    2.7380e+07     0.5912
  842394    2.9489e+07     0.5080
  842409    6.0972e+07     1.0576
  842415    2.8410e+07     0.6039
  842491    3.2524e+07     0.7538
  842618    2.9158e+07     0.7424
  842646    1.2775e+08     1.4728
  842650    3.4491e+07     0.9359
  842661    5.9137e+07     0.8030
  842671    4.2468e+07     0.6201
  842697    5.4218e+07     0.9512
  842720    9.6672e+07     0.5527
  842758    3.3702e+07     0.8580
  842774    4.0598e+07     1.1085
  842844    3.0321e+07     0.8532
  842881    6.5582e+07     0.7395
  842908    3.3030e+07     0.7669
  843008    5.5285e+07     1.0363
  843027    1.1527e+08     1.1726
  843079    2.0620e+08     1.2021
  843083    3.1889e+07     0.9681
  843148    3.6826e+07     0.9396
  843181    4.4036e+07     1.3602
  843192    3.0370e+07     0.8236
  843341    3.1697e+07     0.9147
  843376    2.9906e+07     0.9928
  843418    5.9489e+07     0.7524
  843427    2.7470e+07     0.9152
  843447    3.4433e+07     0.9574
  843478    3.0622e+07     1.0143
  843503    3.0410e+07     0.8860
  843573    3.4114e+07     1.0691
  843587    3.9344e+07     0.7395
  843645    9.6992e+07     0.4584
  843648    5.6880e+07     1.2382
  843653    3.7928e+07     0.9400
  843661    9.7243e+07     1.0294
  843776    3.2055e+07     0.6117
  843795    6.0520e+07     0.6820
  843805    4.1120e+07     0.8835
  843915    4.9979e+07     0.6653
  843923    3.1589e+07     0.8081
  843948    2.9610e+07     1.0140
  843983    5.4123e+07     0.5820
  843992    2.9345e+07     0.5730
  844039    4.4650e+07     0.6937
  844055    8.8683e+07     1.0260
  844189    3.8156e+07     1.0560
  844202    3.1503e+07     1.0749
  844209    3.0050e+07     0.9803
  844265    6.6763e+07     0.9525
  844298    4.4172e+07     0.5894
  844311    3.4111e+07     1.0423
  844328    4.3133e+07     1.0106
  844338    5.8968e+07     0.9506
  844345    4.7124e+07     0.7060
  844423    3.6246e+07     0.7623
  844451    3.0431e+07     0.6944
  844510    3.6082e+07     0.8496
  844530    8.6225e+07     0.9938
  844554    3.2860e+07     1.1155
  844560    3.5321e+07     0.6070
  844663    6.5326e+07     0.8949
  844686    7.1425e+07     0.9660
  844702    3.9554e+07     1.0769
  844759    3.1688e+07     1.0213
  844807    2.5675e+07     0.9863
  844833    4.0556e+07     0.9408
  844841    3.1903e+07     0.8779
  844880    1.0318e+08     1.1012
  844901    3.8904e+07     0.5669
  844911    1.0061e+08     1.8938
  844972    3.9669e+07     0.8697
  845092    2.9575e+07     1.1199
  845101    1.7797e+08     2.0810
  845187    2.1693e+08     1.2119
  845194    3.0509e+07     1.3443
  845220    9.5226e+07     1.4332
  845228    2.5511e+07     0.9711
  845302    2.7520e+07     0.9360
  845346    3.5733e+07     1.2316
  845360    2.7505e+07     0.9859
  845380    5.4541e+07     0.8652
  845400    3.1734e+07     1.3188
  845428    6.0521e+07     0.5898
  845438    2.8144e+07     0.9693
  845484    3.5612e+07     0.7982
  845527    2.5926e+07     1.0046
  845569    4.1363e+07     1.0360
  845600    3.9133e+07     0.7654
  845657    8.8759e+07     1.7261
  845684    4.5330e+07     0.6915
  845699    4.3908e+07     0.6318
  845709    4.5633e+07     1.3018
  845724    3.7151e+07     0.9054
  845764    7.1415e+07     1.0570
  845766    2.8930e+07     0.9489
  845799    8.4340e+07     0.7766
  845809    3.4934e+07     0.8102
  845906    4.1832e+07     1.1984
  845919    3.2361e+07     0.9149
  845959    2.6589e+07     1.1844
  845975    5.9289e+07     1.2619
  846019    3.3835e+07     0.6759
  846035    8.1733e+07     0.8401
  846082    3.3651e+07     1.2206
  846103    3.3768e+07     1.0903
  846233    3.7222e+07     1.0272
  846263    4.7344e+07     0.7494
  846282    2.5493e+07     0.9953
  846289    4.8274e+07     0.8743
  846325    3.5134e+07     1.2279
  846345    3.1316e+07     0.9854
  846375    6.5442e+07     1.1796
  846509    1.5846e+08     1.3472
  846555    3.9129e+07     0.5846
  846570    2.5728e+07     0.8959
  846707    4.6043e+07     1.0690
  846714    3.6158e+07     0.8102
  846718    3.4927e+07     0.8190
  846773    3.9367e+07     0.8100
  846853    5.3597e+07     0.8976
  846859    3.8529e+07     0.7834
  846876    3.4126e+07     0.9073
  846903    3.4409e+07     1.4505
  846928    4.0720e+07     0.7041
  846957    3.0795e+07     0.9453
  846980    2.6019e+07     1.0174
  847033    5.5982e+07     1.0215
  847070    2.5726e+07     0.8219
  847114    4.1061e+07     0.8553
  847124    9.9239e+07     0.5023
  847203    3.0960e+07     0.9594
  847218    3.1436e+07     1.1099
  847227    1.0399e+08     0.7917
  847248    2.6066e+07     0.9680
  847289    3.2751e+07     1.0960
  847297    2.8093e+07     0.8755
  847310    4.9334e+07     0.6355
  847320    8.4649e+07     1.0582
  847346    2.9481e+07     1.4481
  847352    3.3716e+07     1.0745
  847424    2.9726e+07     0.7345
  847470    2.5982e+07     1.0261
  847502    4.2110e+07     1.0973
  847706    4.0976e+07     0.8869
  847796    3.0287e+07     0.8776
  847851    1.0297e+08     1.0135
  847908    3.5720e+07     1.0227
  847935    3.7495e+07     0.7377
  847949    3.1289e+07     1.2288
  847964    7.2842e+07     1.0691
  847965    4.4638e+07     1.1899
  847975    5.7272e+07     0.8287
  848074    4.3881e+07     0.8521
  848118    2.5230e+07     0.8515
  848158    3.0073e+07     0.8064
  848203    2.7062e+07     1.0430
  848270    5.2283e+07     0.6902
  848302    3.6311e+07     0.8741
  848343    2.6356e+07     1.0532
  848374    6.8508e+07     0.7094
  848379    7.6145e+07     1.4167
  848400    6.9930e+07     0.9217
  848488    2.9864e+07     0.4796
  848551    3.1907e+07     0.7733
  848684    2.8063e+07     0.7817
  848751    2.8794e+07     0.7908
  848770    3.8533e+07     0.5421
  848829    4.3656e+07     1.1357
  848833    2.8124e+07     1.3404
  848859    4.5663e+07     0.8893
  848866    3.4051e+07     0.8022
  848908    5.8354e+07     0.8525
  848934    8.1980e+07     1.0790
  849082    5.0536e+07     1.3460
  849139    4.5391e+07     0.9413
  849146    1.1742e+08     1.4097
  849156    4.2734e+07     1.0998
  849192    9.6204e+07     0.7498
  849285    1.0376e+08     1.2067
  849412    3.5877e+07     0.8788
  849432    3.6328e+07     1.2216
  849450    3.3621e+07     0.7627
  849526    5.6123e+07     0.5411
  849567    6.1983e+07     0.9442
  849584    4.2791e+07     1.1596
  849591    3.8652e+07     0.7494
  849614    9.4075e+07     0.9905
  849721    2.1438e+08     1.4247
  849750    4.5677e+07     1.0482
  849863    4.6980e+07     1.3716
  849886    4.3810e+07     1.1359
  849910    4.0226e+07     0.5828
  850008    4.5074e+07     0.6566
  850019    2.7881e+08     1.4506
  850046    3.3338e+07     0.9428
  850125    1.3536e+08     0.9078
  850130    2.9959e+07     1.3405
  850185    3.4208e+07     0.7756
  850337    4.4101e+07     0.8941
  850356    2.9131e+07     0.9697
  850364    5.7501e+07     0.9707
  850369    2.5874e+07     0.5887
  850404    3.7651e+07     1.1754
  850413    5.2056e+07     0.6896
  850474    5.6303e+07     1.0535
  850490    4.1907e+07     0.8663
  850564    2.9841e+07     1.2030
  850595    2.8154e+07     0.7925
  850621    4.9889e+07     0.8799
  850802    4.3163e+07     1.2019
  850875    2.8083e+07     0.9909
  850914    9.9795e+07     0.7683
  850922    9.1670e+07     0.7380
  850946    3.6065e+07     0.7141
  850959    3.1064e+07     0.7473
  851104    2.8135e+07     1.0131
  851115    2.7478e+07     0.8946
  851126    4.6975e+07     0.9220
  851259    4.1804e+07     0.6749
  851292    2.5735e+07     1.5430
  851318    2.8864e+07     0.5802
  851351    1.0138e+08     1.3601
  851480    4.4498e+07     1.0709
  851609    1.3377e+08     0.9193
  851622    3.0665e+07     0.8966
  851713    5.6104e+07     0.5810
  851808    3.0656e+07     0.6966
  851820    4.8946e+07     1.0338
  851823    2.6076e+07     1.1492
  851835    1.0301e+08     0.6411
  851837    4.5599e+07     0.6767
  851948    2.4227e+08     1.7890
  851950    2.6555e+07     0.6095
  852069    3.6219e+07     0.6960
  852142    3.7664e+07     0.5687
  852236    3.2154e+07     1.6292
  852273    3.8600e+07     1.0690
  852355    3.2824e+07     1.2228
  852364    5.3701e+07     0.7925
  852420    3.0384e+07     0.9337
  852429    4.3434e+07     0.9843
  852517    3.5170e+07     1.4777
  852523    6.4911e+07     0.7065
  852539    4.2895e+07     0.8453
  852615    2.9661e+07     0.5607
  852639    2.6034e+07     1.1772
  852842    3.2000e+07     0.9664
  852930    4.0650e+07     0.6906
  852952    4.3025e+07     0.6699
  853005    5.4288e+07     0.9350
  853030    7.0691e+07     1.1226
  853051    4.4223e+07     1.5172
  853067    2.1500e+08     1.7716
  853147    2.8376e+07     0.7703
  853181    3.6349e+07     0.8633
  853191    2.7435e+07     1.3634
  853226    4.4066e+07     0.7606
  853325    5.5881e+07     0.9023
  853356    2.6096e+07     1.0003
  853433    5.2447e+07     1.3326
  853437    5.3760e+07     0.7814
  853537    5.2596e+07     1.0407
  853587    4.5801e+07     0.8402
  853695    2.8656e+07     0.9765
  853714    4.6416e+07     0.9024
  853829    2.5539e+07     0.9756
  853864    3.4365e+07     0.9090
  853887    8.5405e+07     0.7629
  853915    2.8150e+07     0.9313
  853970    3.3926e+07     0.7762
  854043    3.0667e+07     1.1701
  854050    3.6120e+07     1.0185
  854110    3.2215e+07     0.6041
  854177    2.5821e+07     0.8651
  854247    1.6136e+08     0.8770
  854323    2.6836e+07     0.8680
  854421    4.9239e+07     0.8468
  854448    7.3583e+07     1.0297
  854461    5.9486e+07     0.7575
  854522    2.6693e+07     1.5519
  854539    4.3230e+07     0.7893
  854545    4.0136e+07     0.8965
  854641    4.0324e+07     0.8838
  854688    3.1446e+07     0.8891
  854748    3.4024e+07     1.1171
  854807    5.3374e+07     1.4745
  854842    3.4437e+07     0.9881
  854848    2.6314e+07     0.5584
  854867    5.0308e+07     0.8531
  854896    2.6109e+07     0.7296
  854923    2.9411e+07     1.0024
  855036    4.1636e+07     1.1062
  855065    2.6630e+07     1.0638
  855109    3.3538e+07     0.8741
  855138    3.0547e+07     1.3167
  855177    5.0601e+08     0.5209
  855243    3.0075e+07     1.2075
  855290    5.5666e+07     0.8146
  855330    3.1471e+07     0.9578
  855381    2.5518e+07     1.0421
  855477    2.8172e+07     0.9926
  855504    6.6636e+07     0.7726
  855510    3.3352e+07     1.1068
  855519    5.6058e+07     1.0023
  855563    3.0158e+07     0.7371
  855575    2.8604e+07     1.2476
  855625    2.7734e+07     0.6743
  855700    2.7348e+07     1.0688
  855731    8.2608e+07     0.7743
  855754    2.5542e+07     1.0344
  855762    4.7312e+07     1.0547
  855870    5.0091e+07     1.1991
  855904    2.7892e+07     0.9722
  855924    8.1861e+07     1.1812
  855930    3.0439e+07     0.6891
  856104    5.8359e+07     0.6423
  856142    1.4640e+08     2.0046
  856153    2.8393e+07     0.9944
